iteration,chain,h0,α,β_duck,φ_hrz,φ_non,δ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
228,1,4.6653082644185856e-7,7632.309206966126,0.14678176197806786,0.0018511907733970712,0.0001577196966885262,7.580701375775514e-5,-787.1341371539298,15.0,1.0,0.9925975715338708,-787.1341371539298,788.9354710835333,-0.019753706931396664,-0.350557076258724,4.0,0.0,0.3612430129008819,0.3612430129008819
229,1,8.101795006073143e-7,5079.920299254737,0.2671617933990922,0.0015525326666020512,0.00028569421499352685,6.437250268179872e-5,-785.5866301686488,7.0,1.0,0.9773168539861722,-785.5866301686488,788.9492350485174,-0.001412416523749016,-0.08452383101678151,3.0,0.0,0.3612430129008819,0.3612430129008819
230,1,6.821053569637959e-7,5010.02591052985,0.1359378101075182,0.0016549643834284078,0.00020457253834244425,4.036537097576354e-5,-788.3371871408955,15.0,1.0,0.8314654589995829,-788.3371871408955,789.5393586256082,0.3772859978080305,0.4073256521838857,4.0,0.0,0.3612430129008819,0.3612430129008819
231,1,4.950294114168767e-7,6850.095288077235,0.20853447903740452,0.001386224097184103,0.0002527069590160744,2.130369202072843e-5,-786.5161929600727,15.0,1.0,0.9951594093535066,-786.5161929600727,790.4482739932213,-0.42990824632897784,-0.4621028162498533,4.0,0.0,0.3612430129008819,0.3612430129008819
232,1,8.711554838618854e-7,4948.450095350562,0.19041431688544933,0.0017555136129704554,0.00021844031220053433,4.676365421922741e-5,-784.8968877001876,15.0,1.0,0.9643131736458307,-784.8968877001876,787.7677983456136,-0.012485660404649934,0.10479356185521738,4.0,0.0,0.3612430129008819,0.3612430129008819
233,1,8.686521286568932e-7,4918.767736869162,0.17996979699430038,0.0016552057172809428,0.00020030414041474285,5.668825497423103e-5,-785.177496834751,7.0,1.0,0.961517827705135,-785.177496834751,786.2283127853165,0.06985539128197615,0.07668389695788846,3.0,0.0,0.3612430129008819,0.3612430129008819
234,1,7.233779217021643e-7,4814.141506643357,0.275829402763999,0.0018480476592284867,0.00030777204340852525,3.535416436427699e-5,-787.1905870037618,15.0,1.0,0.976917270267963,-787.1905870037618,789.3093968960562,0.018800705279545582,-0.09610387175632695,4.0,0.0,0.3612430129008819,0.3612430129008819
235,1,3.79880229120308e-7,8742.998558650452,0.16688474406825346,0.001391222104874156,0.00018418113308431484,0.00022195218624163976,-786.4427667152424,15.0,1.0,0.9470088167756942,-786.4427667152424,789.5053669229299,-0.02545079060791977,1.2883398143736713,4.0,0.0,0.3612430129008819,0.3612430129008819
236,1,1.267135635042256e-6,4066.4471350574395,0.20165797605428495,0.0010393641564084774,0.0003070988557378957,0.0024368142517518275,-785.9834550453345,15.0,1.0,0.9581143371404567,-785.9834550453345,790.0368210929677,0.08716822253052214,0.12892914973349434,4.0,0.0,0.3612430129008819,0.3612430129008819
237,1,1.6620623037004567e-6,4033.809678128568,0.17722799744744047,0.0010798823116904884,0.0003183882594661814,0.004076482413259262,-786.1676437424278,7.0,1.0,0.9997066818004103,-786.1676437424278,787.7759103810126,-0.011431387136553894,-0.16358690024901534,3.0,0.0,0.3612430129008819,0.3612430129008819
238,1,3.3050405591594977e-7,9000.194199634065,0.1667813552511144,0.002246400599644015,0.00015604838558054283,0.021679003626374756,-784.0339550958233,15.0,1.0,0.8968098693501005,-784.0339550958233,790.4832079687877,-0.07963619661711618,0.3016568535169881,4.0,0.0,0.3612430129008819,0.3612430129008819
239,1,2.39315002455001e-6,1544.3510460335426,0.2763482341993426,0.002011262391475327,0.0003272206441030522,0.0020434122541855863,-789.4270850815678,23.0,1.0,0.9318164432160781,-789.4270850815678,791.0389067545149,0.09462784387324064,0.1654198515632288,4.0,0.0,0.3612430129008819,0.3612430129008819
240,1,1.7128895467339292e-6,1447.6607906137874,0.20225472104387945,0.002363203753243536,0.00048657993783396007,0.026691387193062962,-791.55768136707,7.0,1.0,0.9242326248721471,-791.55768136707,795.3469236664396,-0.14328740091502823,0.3590919948780993,3.0,0.0,0.3612430129008819,0.3612430129008819
241,1,3.5307563779078776e-6,1577.2652251343316,0.20139676486715133,0.002279546428150971,0.00038889133480895453,0.006240242521599646,-787.820368416638,7.0,1.0,0.8874105187824064,-787.820368416638,795.8532682153074,0.01360598482824571,0.441882056048712,3.0,0.0,0.3612430129008819,0.3612430129008819
242,1,2.915307123072884e-6,1544.2076673004904,0.19730679444434454,0.0023649545796362945,0.0004046804751368559,0.005085449242798363,-788.5036332731421,15.0,1.0,0.9784858465776776,-788.5036332731421,789.5978010909881,0.041661684479208816,-0.1420902584649184,4.0,0.0,0.3612430129008819,0.3612430129008819
243,1,1.6170597583096815e-6,4170.1919965957895,0.2663223331083534,0.00136288644477094,0.0002962335540400077,0.010781189225468226,-783.7733059641212,15.0,1.0,0.9634942388741672,-783.7733059641212,791.019867378556,-0.3860291124583455,-0.5987326032202418,4.0,0.0,0.3612430129008819,0.3612430129008819
244,1,9.544483083382017e-7,3726.2359165771254,0.17774947516924997,0.0017799832877759029,0.0003040837778492541,0.004126837091528807,-783.0376967585207,15.0,1.0,0.9815139614854664,-783.0376967585207,785.2850153873815,-0.006340909959362762,-0.34260704498888117,4.0,0.0,0.3612430129008819,0.3612430129008819
245,1,1.1391120054507482e-6,3707.5091889984305,0.16931588311783247,0.0017231018480428225,0.00028874693248476393,0.003534024369216294,-782.9608843604286,7.0,1.0,0.9866065493622743,-782.9608843604286,784.4074125164385,-0.010005678886614078,-0.30278920182581714,2.0,0.0,0.3612430129008819,0.3612430129008819
246,1,5.326502789164823e-7,6709.087659160134,0.24160501282172725,0.0020360165385027267,0.0002223706720539337,0.006883032665413191,-781.7110173061562,15.0,1.0,0.9833032034076112,-781.7110173061562,784.517063655348,-0.007307301434821056,-0.3203002451065231,4.0,0.0,0.3612430129008819,0.3612430129008819
247,1,7.910455082873095e-7,5484.079954758205,0.24073592857938714,0.002054177915413931,0.00019041036107468286,0.008613327023849628,-781.2758345631338,23.0,1.0,0.982140055706952,-781.2758345631338,784.6552840319036,-0.19002957265331588,-0.23476883139562688,4.0,0.0,0.3612430129008819,0.3612430129008819
248,1,6.752163654147221e-7,6021.37715816697,0.2103244756287808,0.0014375362675180066,0.00017666499000730865,0.004990728070698366,-780.9292094144353,15.0,1.0,0.995274661484468,-780.9292094144353,782.5082523905262,-0.06433994235908358,-0.08875382060125503,3.0,0.0,0.3612430129008819,0.3612430129008819
249,1,1.078332821030237e-6,5275.3179744875815,0.22550841806357738,0.0015837408651663964,0.00021348630322059008,0.02819128493239097,-781.2009585233908,15.0,1.0,0.921023098671674,-781.2009585233908,782.9125779089538,0.012930730113794198,0.13564029867711724,4.0,0.0,0.3612430129008819,0.3612430129008819
250,1,6.406035364067239e-7,6520.039853423727,0.18828776734140085,0.0019166369795236742,0.000222519338410866,0.0008782507184837995,-782.7802527008752,15.0,1.0,0.6686868749379078,-782.7802527008752,784.1482783880773,0.3090100623495573,0.7970666599497918,4.0,0.0,0.3612430129008819,0.3612430129008819
251,1,3.9437178782905105e-7,7323.083973986213,0.16773055428484024,0.0016393182190374432,0.00021637546600348026,0.022281973432797066,-781.931531251594,15.0,1.0,0.9960518372292281,-781.931531251594,785.9619079618647,-0.2140361817447456,-0.3762698048619768,4.0,0.0,0.3612430129008819,0.3612430129008819
252,1,3.9421926601112427e-7,8259.48284286186,0.1707683920861152,0.0015640938315132642,0.00020007863608335167,0.023378361805608826,-782.3423759438957,15.0,1.0,0.9913992596056869,-782.3423759438957,784.0899502942597,-0.1031275360046493,-0.160561976137501,3.0,0.0,0.3612430129008819,0.3612430129008819
253,1,9.274349524130491e-7,5460.476170826944,0.19104215536536784,0.0014586462434688148,0.00025278291198443676,0.0049773031369394725,-780.970733220328,15.0,1.0,0.9457178641108339,-780.970733220328,785.4246225859906,0.001970651436749904,0.1010457502383133,4.0,0.0,0.3612430129008819,0.3612430129008819
254,1,7.152925995711608e-7,5308.751653625101,0.22280708674603805,0.0014010734934624656,0.00023889711796016766,0.015001847204731094,-780.5784306576332,15.0,1.0,0.9984742932653565,-780.5784306576332,782.8636521304545,-0.07268702742032929,-0.09578047823811175,3.0,0.0,0.3612430129008819,0.3612430129008819
255,1,9.09934935260996e-7,5379.9631295565105,0.2687054820759445,0.0014747773410413395,0.00025341772194871726,0.008706009735117386,-781.435828984706,7.0,1.0,0.9427929432975858,-781.435828984706,782.2293994195549,0.15527253509185357,0.15527253509185357,3.0,0.0,0.3612430129008819,0.3612430129008819
256,1,5.193074467393998e-7,6818.280398623466,0.17297227671198606,0.001573154243598589,0.00028131228905319347,0.02374827722699931,-781.2144647190692,15.0,1.0,0.8107662220491245,-781.2144647190692,785.3558849543849,-0.19125543826180547,0.5510669649007696,3.0,0.0,0.3612430129008819,0.3612430129008819
257,1,5.882240534712489e-7,6060.8861514301425,0.19760294392966204,0.001368268209643955,0.0002735188879159813,0.012426855587357382,-780.9067494898992,15.0,1.0,0.9931669845443036,-780.9067494898992,782.8876834214585,-0.005588846026284955,-0.07191856650911177,3.0,0.0,0.3612430129008819,0.3612430129008819
258,1,8.874975938690243e-7,5722.955212984699,0.14135132073256546,0.0016824435693646076,0.00026460936194810486,0.01360304396323661,-781.2726443621287,15.0,1.0,0.9509588507496152,-781.2726443621287,782.3445840468016,0.03237932515355624,0.13947760609551096,4.0,0.0,0.3612430129008819,0.3612430129008819
259,1,6.599801292451157e-7,5543.593485637932,0.1715522636794224,0.0014146541076128253,0.00026702125023981595,0.01745249064499248,-781.4923089171825,15.0,1.0,0.957270931288369,-781.4923089171825,783.3103350015325,0.1020762985752981,0.11007778605267049,3.0,0.0,0.3612430129008819,0.3612430129008819
260,1,4.957635157773891e-7,6715.606187609446,0.27026899681468464,0.0015373824411475715,0.00026240425969474936,0.003954153709829544,-781.984215798015,15.0,1.0,0.9139983520388607,-781.984215798015,785.053458509384,0.032608119258156876,0.24797421097639472,3.0,0.0,0.3612430129008819,0.3612430129008819
261,1,4.4485579204371035e-7,5374.6504621634285,0.2754586719432503,0.0014882306123350354,0.0002692444820402395,0.0112299104644183,-782.225319222929,15.0,1.0,0.9674216362343775,-782.225319222929,783.7394856799771,0.05024792471408546,-0.20580947822952567,3.0,0.0,0.3612430129008819,0.3612430129008819
262,1,8.683007635717936e-7,6229.462784924091,0.1061224192396563,0.0023585878859973403,0.00031183963791025224,0.012142143572704515,-785.7008574293682,15.0,1.0,0.9517004812698833,-785.7008574293682,788.0823400718274,0.1788508877706363,-0.3695348881421978,3.0,0.0,0.3612430129008819,0.3612430129008819
263,1,5.062090762145549e-7,5727.143696255535,0.3683760223022628,0.001404904372646146,0.0001996941436997919,0.01183715152749564,-783.5577484827099,15.0,1.0,1.0,-783.5577484827099,787.0997443986822,-0.3721536125572129,-0.5329587763733343,4.0,0.0,0.3612430129008819,0.3612430129008819
264,1,9.587269958120346e-7,5261.184797403503,0.103572738612795,0.0018262146991103326,0.00024202693775879152,0.005945535586116324,-784.0060212276702,15.0,1.0,0.9759009054305587,-784.0060212276702,788.8281046526745,0.034720004614769095,0.07094548578038484,4.0,0.0,0.3612430129008819,0.3612430129008819
265,1,6.403704362526494e-7,5478.726173435986,0.2993507513596616,0.0016872282756596898,0.00013417137702811341,0.001481440164066803,-784.5120168974557,15.0,1.0,0.9306497293813549,-784.5120168974557,788.0587788301868,0.02412893557152529,0.1801983951438615,4.0,0.0,0.3612430129008819,0.3612430129008819
266,1,6.464658709586697e-7,4312.635546107092,0.22245061317931178,0.001415177363811982,0.00027024335459739076,0.02107875648575745,-784.3962606566569,15.0,1.0,0.7446029839192694,-784.3962606566569,789.3231531424672,0.4679098139264397,1.08765022070736,3.0,0.0,0.3612430129008819,0.3612430129008819
267,1,2.658378780740372e-7,6688.7631257324165,0.25257849388047116,0.0013509729666711051,0.00015413180566709682,0.004066127946615405,-786.9201231052706,15.0,1.0,0.958878641022954,-786.9201231052706,788.989939667533,0.07594483613331704,-0.824269815680509,4.0,0.0,0.3612430129008819,0.3612430129008819
268,1,2.9503091814647366e-7,8508.207032441458,0.3200392400010653,0.0013412604485569671,0.0002136550366252857,0.004344674653210954,-784.4573043285192,7.0,1.0,0.9550476861379054,-784.4573043285192,789.1591406143122,-0.7753372833715275,-0.8464285906310351,3.0,0.0,0.3612430129008819,0.3612430129008819
269,1,6.672996115293548e-7,6348.593257325851,0.1581985352100633,0.001938359560469001,0.0002651746309809365,0.008429383038584318,-780.9668257069519,7.0,1.0,1.0,-780.9668257069519,785.0319583506993,-0.039994522675215194,-0.10317081753089496,3.0,0.0,0.3612430129008819,0.3612430129008819
270,1,6.985377351284726e-7,5243.109119526144,0.16807970493308852,0.0018662524874190096,0.0002315485715870523,0.004065113561914634,-781.1279870118304,23.0,1.0,0.6514034682243051,-781.1279870118304,784.6586136302338,0.28901921511442197,1.154469247534621,4.0,0.0,0.3612430129008819,0.3612430129008819
271,1,4.731306839915255e-7,5514.859385710095,0.2480045125560769,0.0017098682404098162,0.0002700510621953436,0.011595626440256171,-781.0361095751955,15.0,1.0,0.9803259555306778,-781.0361095751955,782.71202359587,-0.00465442776362579,-0.1708596569335441,4.0,0.0,0.3612430129008819,0.3612430129008819
272,1,5.86846692867366e-7,5214.249042716007,0.20885010731833692,0.0017462341281556638,0.00024222545593887869,0.023781911953113785,-781.2852863673393,7.0,1.0,0.9122273002241627,-781.2852863673393,782.6875689343393,0.1340138347740094,0.23687740643356392,3.0,0.0,0.3612430129008819,0.3612430129008819
273,1,6.952133866405971e-7,5866.007399878662,0.23701379796977828,0.0019759662847217098,0.00027287993456233286,0.003415613794723165,-782.1172721465149,7.0,1.0,0.9298653915102466,-782.1172721465149,783.6763232227293,0.12156407513327849,0.42224910498373447,2.0,0.0,0.3612430129008819,0.3612430129008819
274,1,4.713932951241433e-7,5545.835439283355,0.2418653627691964,0.0015125077774441734,0.0002837695197564905,0.0033736053760128016,-781.8828793611026,15.0,1.0,0.9699295025837017,-781.8828793611026,783.5966118745024,-0.0701015691321345,-0.34712882401447587,3.0,0.0,0.3612430129008819,0.3612430129008819
275,1,6.329921294949254e-7,6642.873576262113,0.19440404475218676,0.0016748072548314174,0.0002530713435571662,0.003922334845497203,-781.3219355051914,31.0,1.0,0.9439643224599038,-781.3219355051914,783.3441494850578,-0.07440446076100216,0.2556878570967456,4.0,0.0,0.3612430129008819,0.3612430129008819
276,1,4.14992121275978e-7,6851.109492538309,0.1906702443187991,0.0014214312181567322,0.00022734787134708038,0.006550364513754202,-781.5801391070112,15.0,1.0,0.9984978322108362,-781.5801391070112,782.5117626635695,-0.0659598068195919,-0.1782333125652258,4.0,0.0,0.3612430129008819,0.3612430129008819
277,1,8.683140715567117e-7,4553.014252294819,0.2713473303378,0.0017783248972376567,0.00021145245963123078,0.015403234071198672,-781.3156709002515,15.0,1.0,0.9628624235351858,-781.3156709002515,785.6432804034771,-0.0684061879857154,-0.24737825278634773,3.0,0.0,0.3612430129008819,0.3612430129008819
278,1,6.880649090007481e-7,4829.7232814167155,0.24846991686539335,0.0017793521924597082,0.0002657496508628426,0.008255304092682872,-780.755132835025,7.0,1.0,0.9769434894832241,-780.755132835025,783.1062801334817,-0.032109598240253945,-0.13031879953643966,3.0,0.0,0.3612430129008819,0.3612430129008819
279,1,1.5619413552654455e-6,3848.3435486086405,0.25700777299461697,0.0013256228305537593,0.00023207212171345686,0.018981302185766404,-783.5013981313828,7.0,1.0,0.9643283235125707,-783.5013981313828,785.5601018471086,0.03082612996865919,0.11390090252905338,3.0,0.0,0.3612430129008819,0.3612430129008819
280,1,4.137046397418018e-7,6843.774704295718,0.13756762977437498,0.002491013346975596,0.0003221096112485475,0.01057797093436356,-784.0910083261591,15.0,1.0,0.9036675550052851,-784.0910083261591,786.904659886246,0.07983119285972862,0.21529163649483962,3.0,0.0,0.3612430129008819,0.3612430129008819
281,1,5.185876599111039e-7,7005.645509646817,0.19013758474389583,0.0017937003454110865,0.00031625304467892545,0.0325532353314398,-781.6030521154235,7.0,1.0,0.9977287075325457,-781.6030521154235,785.2012960112338,-0.06660726737129607,-0.09425571882286476,3.0,0.0,0.3612430129008819,0.3612430129008819
282,1,6.124239820193196e-7,5707.273551072373,0.18009923288396473,0.002086125220084672,0.000256611005183157,0.01569082833738808,-780.3218620122591,7.0,1.0,0.9818736141025853,-780.3218620122591,783.624088137274,-0.051953588882724944,-0.09453441252696848,3.0,0.0,0.3612430129008819,0.3612430129008819
283,1,5.013948824984621e-7,5789.714457066162,0.12687044381531032,0.002075738155917535,0.0002577500903472881,0.013941887328306571,-783.2683400882167,7.0,1.0,0.7425737041190891,-783.2683400882167,789.3526327876016,0.3248306734409425,0.5432075383670281,2.0,0.0,0.3612430129008819,0.3612430129008819
284,1,6.31220566335504e-7,5908.527201384359,0.27403540671088433,0.0013119993924224705,0.0003236003525733985,0.0023404835598097285,-783.8980229913892,15.0,1.0,0.9903611130139306,-783.8980229913892,786.8752703285696,-0.12138850316239314,-0.2681396527510742,3.0,0.0,0.3612430129008819,0.3612430129008819
285,1,5.162393693155038e-7,5525.169338259387,0.3080959039991159,0.0010011971209889943,0.00021426214445886395,0.004761027836496323,-785.3778639022843,7.0,1.0,0.8148972474056596,-785.3778639022843,789.3601182973681,0.12371319257738378,0.497012054903621,3.0,0.0,0.3612430129008819,0.3612430129008819
286,1,9.843434132132173e-7,4545.249848382673,0.2100431422534133,0.0020685966376756204,0.00017312849763008337,0.029989090540129302,-782.8634376776332,15.0,1.0,0.966228972729928,-782.8634376776332,787.9291426342678,0.03945313471933787,-0.3213442806503508,4.0,0.0,0.3612430129008819,0.3612430129008819
287,1,4.79820171364013e-7,7602.858655012481,0.22906705291207557,0.0011763915893923894,0.0003128034346085601,0.0017907236327482695,-785.8746792118621,15.0,1.0,0.6587958732847333,-785.8746792118621,793.42455171219,0.47871587661677495,0.9987653344817318,4.0,0.0,0.3612430129008819,0.3612430129008819
288,1,3.239008342712174e-7,6850.471090079639,0.19258379480453938,0.0025596575343196106,0.00023573071723886492,0.021295790824425724,-784.2561848159545,15.0,1.0,0.921134603411237,-784.2561848159545,792.5287674208755,-0.07544850669899006,1.1110120670136894,4.0,0.0,0.3612430129008819,0.3612430129008819
289,1,8.734935283228278e-7,5138.1076206707385,0.15601930931293068,0.0014422022996759718,0.00016313709037864865,0.01781543353939806,-783.3894164933008,15.0,1.0,0.9869093953133183,-783.3894164933008,786.9571388942586,0.007959928669265537,-0.3743361001542098,4.0,0.0,0.3612430129008819,0.3612430129008819
290,1,9.598985547480232e-7,6203.517383344816,0.19802325954788766,0.0016177127228773254,0.00016655708628636798,0.034635649928588134,-782.9872577711803,15.0,1.0,1.0,-782.9872577711803,785.360136096536,-0.0051177823746684226,-0.29576478511239657,3.0,0.0,0.3612430129008819,0.3612430129008819
291,1,6.485545530312902e-7,6964.474252317988,0.14647390852297812,0.001779879977426675,0.00012519594222562007,0.005451898874499747,-783.6684912995985,15.0,1.0,0.9943563770441962,-783.6684912995985,786.2339892099748,-0.2535446209967631,-0.33141848671880325,3.0,0.0,0.3612430129008819,0.3612430129008819
292,1,8.054110373676333e-7,6133.394704240054,0.14621949441605311,0.0014487756914340073,0.00024136728436321498,0.022559419607594892,-782.286108193068,7.0,1.0,0.9333232322590465,-782.286108193068,788.3215949008684,0.02031250561788056,0.15537061456291212,3.0,0.0,0.3612430129008819,0.3612430129008819
